st_cnty_tract,cbsa_cd,cbsa_name,tot_safmr_vau,safmr_vau_share_occ_units
35001000707,10740,"Albuquerque, NM ",714.59998,63.860588
35001000121,10740,"Albuquerque, NM ",960.40002,78.592476
35061970401,10740,"Albuquerque, NM ",257.60162,47.970261
35001000111,10740,"Albuquerque, NM ",98.160004,36.902256
35043011100,10740,"Albuquerque, NM ",152.31447,36.609901
35043010714,10740,"Albuquerque, NM ",192.92,22.723204
35043010900,10740,"Albuquerque, NM ",60.749554,25.312199
35001000110,10740,"Albuquerque, NM ",891.12,78.168419
35001000116,10740,"Albuquerque, NM ",129.60001,38.57143
35001000205,10740,"Albuquerque, NM ",417.5,57.986111
35001000204,10740,"Albuquerque, NM ",207.96245,33.870106
35001000129,10740,"Albuquerque, NM ",1034.6,62.855404
35001001600,10740,"Albuquerque, NM ",1001.9145,79.96624
35001001900,10740,"Albuquerque, NM ",419.67639,80.078972
35001000208,10740,"Albuquerque, NM ",40.400002,12.168675
35001003600,10740,"Albuquerque, NM ",492.19016,66.422424
35061970700,10740,"Albuquerque, NM ",16.052467,43.380962
35001004745,10740,"Albuquerque, NM ",257.0387,44.034191
35043010715,10740,"Albuquerque, NM ",280.28278,50.666672
35043010703,10740,"Albuquerque, NM ",230.3703,38.469494
35043011000,10740,"Albuquerque, NM ",26.8596,33.999493
35001003729,10740,"Albuquerque, NM ",12,13.636364
35001000501,10740,"Albuquerque, NM ",634.70001,71.717514
35001000109,10740,"Albuquerque, NM ",139.28,64.481483
35001004740,10740,"Albuquerque, NM ",342,59.47826
35001004741,10740,"Albuquerque, NM ",978,52.299465
35061970101,10740,"Albuquerque, NM ",177.3,73.875
35001003707,10740,"Albuquerque, NM ",524,48.161766
35001004728,10740,"Albuquerque, NM ",128.81548,40.886074
35043010713,10740,"Albuquerque, NM ",205.81012,40.785137
35001004743,10740,"Albuquerque, NM ",32.139435,10.698991
35001003723,10740,"Albuquerque, NM ",182,15.281277
35001004735,10740,"Albuquerque, NM ",65.569328,46.965736
35001003738,10740,"Albuquerque, NM ",652.59998,41.408627
35001003100,10740,"Albuquerque, NM ",28.998718,14.871795
35001003715,10740,"Albuquerque, NM ",162.12,39.931034
35001004742,10740,"Albuquerque, NM ",261.56,40.614906
35001004727,10740,"Albuquerque, NM ",7.8645205,7.8692055
35001000714,10740,"Albuquerque, NM ",167.39999,25.210842
35001002300,10740,"Albuquerque, NM ",404.4003,60.08913
35001001102,10740,"Albuquerque, NM ",570,87.15596
35001004724,10740,"Albuquerque, NM ",27.176685,39.085716
35001000903,10740,"Albuquerque, NM ",2057.1001,77.685051
35001004715,10740,"Albuquerque, NM ",116.69506,51.082249
35043010702,10740,"Albuquerque, NM ",141.63387,65.549492
35001000708,10740,"Albuquerque, NM ",671.79999,52.52541
35061971100,10740,"Albuquerque, NM ",47,65.277779
35061971000,10740,"Albuquerque, NM ",244.39999,56.574074
35057963201,10740,"Albuquerque, NM ",30.996565,18.562872
35001000901,10740,"Albuquerque, NM ",1382.1119,67.461212
35001000711,10740,"Albuquerque, NM ",219.69594,40.805874
35001000112,10740,"Albuquerque, NM ",23.200001,14.23313
35043940900,10740,"Albuquerque, NM ",13,6.1611376
35043010723,10740,"Albuquerque, NM ",240,34.632034
35043010720,10740,"Albuquerque, NM ",41.44165,8.2018061
35043010705,10740,"Albuquerque, NM ",52.637245,31.745453
35001003736,10740,"Albuquerque, NM ",415.32379,59.24733
35001004737,10740,"Albuquerque, NM ",31.047312,10.118662
35043010722,10740,"Albuquerque, NM ",113.06747,34.01757
35001004744,10740,"Albuquerque, NM ",4.7805653,1.3635261
35057963600,10740,"Albuquerque, NM ",193.11549,60.919426
35001000123,10740,"Albuquerque, NM ",200,36.697247
35001000203,10740,"Albuquerque, NM ",379.41064,64.635544
35001004722,10740,"Albuquerque, NM ",444.56,38.423508
35001004602,10740,"Albuquerque, NM ",86.249924,44.921837
35001002401,10740,"Albuquerque, NM ",73.5,20.192308
35001003737,10740,"Albuquerque, NM ",126.72,32.575836
35001003725,10740,"Albuquerque, NM ",227,35.524258
35001000127,10740,"Albuquerque, NM ",1.8,1.0465117
35001003714,10740,"Albuquerque, NM ",1935,67.894737
35001003501,10740,"Albuquerque, NM ",330.03699,49.629623
35043010717,10740,"Albuquerque, NM ",536.69403,59.074718
35001002200,10740,"Albuquerque, NM ",809.19446,67.327965
35001001500,10740,"Albuquerque, NM ",450.41464,61.27021
35001004001,10740,"Albuquerque, NM ",242.91071,55.841541
35061970102,10740,"Albuquerque, NM ",191.75223,53.057308
35001001700,10740,"Albuquerque, NM ",1052.5,58.569839
35043010718,10740,"Albuquerque, NM ",102.50047,66.775742
35001004746,10740,"Albuquerque, NM ",93.720001,26.178772
35057963700,10740,"Albuquerque, NM ",42,34.146343
35001000603,10740,"Albuquerque, NM ",1076.943,77.089691
35001000601,10740,"Albuquerque, NM ",532.20001,65.94796
35001000125,10740,"Albuquerque, NM ",24.551195,13.227513
35001000124,10740,"Albuquerque, NM ",1427.7,83.442429
35001000119,10740,"Albuquerque, NM ",61.258228,39.521439
35001940700,10740,"Albuquerque, NM ",17,37.777779
35001000108,10740,"Albuquerque, NM ",653.96002,91.977501
35043010602,10740,"Albuquerque, NM ",39.802265,25.52689
35001940500,10740,"Albuquerque, NM ",17,32.07547
35001003202,10740,"Albuquerque, NM ",256.43558,28.366701
35001003735,10740,"Albuquerque, NM ",314.47379,62.395592
35001002900,10740,"Albuquerque, NM ",279.33643,41.393631
35001003806,10740,"Albuquerque, NM ",84,67.199997
35001000710,10740,"Albuquerque, NM ",20.991602,9.3092794
35001000206,10740,"Albuquerque, NM ",17,4.0476189
35001001400,10740,"Albuquerque, NM ",381.78537,70.068855
35001003803,10740,"Albuquerque, NM ",124.57495,72.870552
35061971400,10740,"Albuquerque, NM ",19.799999,12.222221
35001004604,10740,"Albuquerque, NM ",87,50
35061940300,10740,"Albuquerque, NM ",8.029561,16.71224
35043011200,10740,"Albuquerque, NM ",11.324749,6.0238028
35001000114,10740,"Albuquerque, NM ",122.6,41.986301
35001000115,10740,"Albuquerque, NM ",552.20001,51.511196
35001003805,10740,"Albuquerque, NM ",53.4771,44.19595
35061970800,10740,"Albuquerque, NM ",426.79999,65.259933
35001004717,10740,"Albuquerque, NM ",919.93707,50.790264
35061970301,10740,"Albuquerque, NM ",49.709343,13.797673
35061970303,10740,"Albuquerque, NM ",126.89066,46.526684
35001003002,10740,"Albuquerque, NM ",144.31375,29.878092
35061970902,10740,"Albuquerque, NM ",73.721329,64.912285
35001004603,10740,"Albuquerque, NM ",106,41.732285
35001000401,10740,"Albuquerque, NM ",278.39999,41.8018
35001004749,10740,"Albuquerque, NM ",817,60.206337
35001001200,10740,"Albuquerque, NM ",1402.5,80.051369
35001004726,10740,"Albuquerque, NM ",32.31345,21.546665
35001000704,10740,"Albuquerque, NM ",144.8,29.371197
35001004725,10740,"Albuquerque, NM ",46.82164,26.235796
35043010503,10740,"Albuquerque, NM ",215.60001,47.177246
35001004402,10740,"Albuquerque, NM ",119,35
35001003719,10740,"Albuquerque, NM ",791.2865,62.887501
35001004748,10740,"Albuquerque, NM ",168.81418,23.619749
35001940600,10740,"Albuquerque, NM ",43.588573,10.530705
35043940700,10740,"Albuquerque, NM ",44.919998,15.489655
35001000122,10740,"Albuquerque, NM ",232.48895,27.909838
35001000502,10740,"Albuquerque, NM ",607.00873,39.647858
35043010716,10740,"Albuquerque, NM ",692.04718,65.475792
35043010601,10740,"Albuquerque, NM ",9.1492023,6.2515078
35001000402,10740,"Albuquerque, NM ",232.8,43.677299
35001003722,10740,"Albuquerque, NM ",111.12,19.224915
35001004712,10740,"Albuquerque, NM ",40.022713,9.1196384
35001003718,10740,"Albuquerque, NM ",132.56772,37.44944
35001003724,10740,"Albuquerque, NM ",103,28.932585
35001004753,10740,"Albuquerque, NM ",422.26297,55.947159
35061970302,10740,"Albuquerque, NM ",18,36
35001004739,10740,"Albuquerque, NM ",162,26.298702
35043010719,10740,"Albuquerque, NM ",74.040001,63.827587
35001003400,10740,"Albuquerque, NM ",1068.0681,69.211754
35001004751,10740,"Albuquerque, NM ",125.36,43.832169
35001004401,10740,"Albuquerque, NM ",69,34.328358
35001004752,10740,"Albuquerque, NM ",304,38.87468
35001004729,10740,"Albuquerque, NM ",150.92,39.611549
35001004501,10740,"Albuquerque, NM ",220.81123,63.35244
35001004723,10740,"Albuquerque, NM ",21.477594,5.2518339
35001004502,10740,"Albuquerque, NM ",160.28877,32.950325
35043940200,10740,"Albuquerque, NM ",37,20.108696
35043010712,10740,"Albuquerque, NM ",357.12,49.738159
35001000712,10740,"Albuquerque, NM ",361.79999,53.12775
35061970200,10740,"Albuquerque, NM ",49.746674,64.149414
35001000120,10740,"Albuquerque, NM ",230.93633,50.979321
35001003717,10740,"Albuquerque, NM ",783.51233,67.253769
35001003731,10740,"Albuquerque, NM ",0,0
35001003201,10740,"Albuquerque, NM ",148.39485,46.826347
35001000128,10740,"Albuquerque, NM ",121,27.816092
35001004736,10740,"Albuquerque, NM ",105.2,49.857819
35061970901,10740,"Albuquerque, NM ",214.07486,61.974682
35061970405,10740,"Albuquerque, NM ",8,2.9850745
35001002600,10740,"Albuquerque, NM ",97.581711,50.925785
35001003730,10740,"Albuquerque, NM ",59,30.729166
35001004734,10740,"Albuquerque, NM ",265.43066,43.062199
35001003807,10740,"Albuquerque, NM ",38.720337,22.643686
35001000117,10740,"Albuquerque, NM ",69.480003,32.773586
42077001800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",574.73267,37.861176
42077006906,10900,"Allentown-Bethlehem-Easton, PA-NJ ",94,55.294117
34041032101,10900,"Allentown-Bethlehem-Easton, PA-NJ ",46.808018,44.059052
42095017702,10900,"Allentown-Bethlehem-Easton, PA-NJ ",6,16.216217
42077001502,10900,"Allentown-Bethlehem-Easton, PA-NJ ",634.49133,46.136517
42077002201,10900,"Allentown-Bethlehem-Easton, PA-NJ ",230.80598,31.703451
42077005601,10900,"Allentown-Bethlehem-Easton, PA-NJ ",247.08,47.515385
42095015600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",138.84,35.060604
42095011100,10900,"Allentown-Bethlehem-Easton, PA-NJ ",19.639999,32.19672
42077006204,10900,"Allentown-Bethlehem-Easton, PA-NJ ",45,39.473682
42077000700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",256.76001,35.464088
42095015700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",289,53.51852
42077006902,10900,"Allentown-Bethlehem-Easton, PA-NJ ",234.8,64.683197
42077001501,10900,"Allentown-Bethlehem-Easton, PA-NJ ",784.49066,52.69315
42095015802,10900,"Allentown-Bethlehem-Easton, PA-NJ ",17.490952,15.34294
42025020102,10900,"Allentown-Bethlehem-Easton, PA-NJ ",299.0322,68.585365
42077009500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",550.15997,55.853806
42095010500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",1132.04,78.83287
42077009100,10900,"Allentown-Bethlehem-Easton, PA-NJ ",439.60196,54.813213
42095010400,10900,"Allentown-Bethlehem-Easton, PA-NJ ",41.172211,7.5379524
42095017102,10900,"Allentown-Bethlehem-Easton, PA-NJ ",86.535843,19.667236
42077006905,10900,"Allentown-Bethlehem-Easton, PA-NJ ",45.332996,25.184998
42095018100,10900,"Allentown-Bethlehem-Easton, PA-NJ ",80.600693,14.953747
42077001200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",353.44067,51.521965
34041031302,10900,"Allentown-Bethlehem-Easton, PA-NJ ",115.45277,33.392063
42095015300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",180.39014,56.870789
34041031800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",42.0121,32.709957
42077006101,10900,"Allentown-Bethlehem-Easton, PA-NJ ",311.21173,44.018631
42095017401,10900,"Allentown-Bethlehem-Easton, PA-NJ ",180.62444,29.259239
42077006202,10900,"Allentown-Bethlehem-Easton, PA-NJ ",694.29065,55.410267
42095018300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",145.67218,36.885387
34041032200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",538.29712,51.236149
34041031900,10900,"Allentown-Bethlehem-Easton, PA-NJ ",154.1203,36.653088
42077009200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",228.72,27.326164
42077005702,10900,"Allentown-Bethlehem-Easton, PA-NJ ",555.35999,68.817841
42095014600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",216.36,31.311144
34041032102,10900,"Allentown-Bethlehem-Easton, PA-NJ ",110.91358,51.032921
42077005602,10900,"Allentown-Bethlehem-Easton, PA-NJ ",275.952,51.579811
42077002202,10900,"Allentown-Bethlehem-Easton, PA-NJ ",350.36258,54.319778
42077006203,10900,"Allentown-Bethlehem-Easton, PA-NJ ",131.11386,17.435354
42095011300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",532.1756,45.023315
42095018200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",207.31851,69.321518
42077000400,10900,"Allentown-Bethlehem-Easton, PA-NJ ",146.36,18.456495
42025020900,10900,"Allentown-Bethlehem-Easton, PA-NJ ",709.00262,68.286819
34041032300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",47.841637,20.396946
42077005301,10900,"Allentown-Bethlehem-Easton, PA-NJ ",96.743919,44.175304
42095010200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",32.906631,24.021595
42095016201,10900,"Allentown-Bethlehem-Easton, PA-NJ ",493.8743,68.42659
42077002000,10900,"Allentown-Bethlehem-Easton, PA-NJ ",845.91998,54.716686
42095016700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",23.039909,6.2102423
42077001900,10900,"Allentown-Bethlehem-Easton, PA-NJ ",962.75769,71.687096
42077001000,10900,"Allentown-Bethlehem-Easton, PA-NJ ",470.12305,54.729111
42025020300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",396.86169,55.896015
42077002100,10900,"Allentown-Bethlehem-Easton, PA-NJ ",974.74823,51.30254
42025020400,10900,"Allentown-Bethlehem-Easton, PA-NJ ",571,67.176468
42077006308,10900,"Allentown-Bethlehem-Easton, PA-NJ ",146,45.625
42077005503,10900,"Allentown-Bethlehem-Easton, PA-NJ ",76.85228,75.345375
42077009700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",811.36169,50.022301
42077005504,10900,"Allentown-Bethlehem-Easton, PA-NJ ",41.735664,26.926235
42095015801,10900,"Allentown-Bethlehem-Easton, PA-NJ ",24,70.588234
42077005100,10900,"Allentown-Bethlehem-Easton, PA-NJ ",492.64001,70.781609
42095016100,10900,"Allentown-Bethlehem-Easton, PA-NJ ",46.599998,25.745855
42095017000,10900,"Allentown-Bethlehem-Easton, PA-NJ ",79.342506,53.118958
42077006307,10900,"Allentown-Bethlehem-Easton, PA-NJ ",186.95758,27.016991
42077005200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",121.69408,72.870705
42095018001,10900,"Allentown-Bethlehem-Easton, PA-NJ ",49.946632,37.838356
42077005901,10900,"Allentown-Bethlehem-Easton, PA-NJ ",330,39.285713
42077000102,10900,"Allentown-Bethlehem-Easton, PA-NJ ",74.847633,16.731627
42095014300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",576.20001,64.37989
42077000500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",230.056,41.752449
42077005302,10900,"Allentown-Bethlehem-Easton, PA-NJ ",202.66766,65.588242
42095016300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",136,62.385323
42077006102,10900,"Allentown-Bethlehem-Easton, PA-NJ ",16.4,6.5079365
42095010100,10900,"Allentown-Bethlehem-Easton, PA-NJ ",254.72,34.421623
42095017800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",74.480003,13.371634
42077006304,10900,"Allentown-Bethlehem-Easton, PA-NJ ",31.938562,15.13676
42077005800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",177.10509,39.70966
42095017502,10900,"Allentown-Bethlehem-Easton, PA-NJ ",83.873482,21.837769
34041031101,10900,"Allentown-Bethlehem-Easton, PA-NJ ",82.798103,50.146496
42095016902,10900,"Allentown-Bethlehem-Easton, PA-NJ ",48.510525,67.424805
42077005401,10900,"Allentown-Bethlehem-Easton, PA-NJ ",26.119423,27.207733
34041030700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",447.60001,55.88015
42095016600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",180.56,42.685577
42095014400,10900,"Allentown-Bethlehem-Easton, PA-NJ ",667.88,56.744267
42095010300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",147.87962,53.772003
42077001700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",160.28,23.228985
34041031301,10900,"Allentown-Bethlehem-Easton, PA-NJ ",297.87585,58.056862
42095014700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",47.959999,25.109947
34041030600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",599.35999,70.34742
42095015500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",55.589947,14.253633
42095015201,10900,"Allentown-Bethlehem-Easton, PA-NJ ",647.42914,67.524445
42077000800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",387.07999,44.852837
42077006302,10900,"Allentown-Bethlehem-Easton, PA-NJ ",90.089767,16.902395
42077006401,10900,"Allentown-Bethlehem-Easton, PA-NJ ",42.688858,29.369862
42095017605,10900,"Allentown-Bethlehem-Easton, PA-NJ ",105.34938,22.000021
34041032000,10900,"Allentown-Bethlehem-Easton, PA-NJ ",1193.9192,85.544418
42095017101,10900,"Allentown-Bethlehem-Easton, PA-NJ ",114.11231,64.342987
42095016500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",51,21.794872
42095016001,10900,"Allentown-Bethlehem-Easton, PA-NJ ",98.055801,45.396206
42077006703,10900,"Allentown-Bethlehem-Easton, PA-NJ ",82.671738,22.52636
42095014500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",231.39999,54.704491
42025020103,10900,"Allentown-Bethlehem-Easton, PA-NJ ",22,39.285713
42077006002,10900,"Allentown-Bethlehem-Easton, PA-NJ ",36.576,12.833684
42025020600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",816.70001,66.290588
42077005703,10900,"Allentown-Bethlehem-Easton, PA-NJ ",354.07843,54.306747
42095011200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",855.71997,59.966362
34041031401,10900,"Allentown-Bethlehem-Easton, PA-NJ ",384.55042,63.011463
42077006701,10900,"Allentown-Bethlehem-Easton, PA-NJ ",221.93398,51.732861
42077006305,10900,"Allentown-Bethlehem-Easton, PA-NJ ",127.7993,55.564915
42077001401,10900,"Allentown-Bethlehem-Easton, PA-NJ ",1207.4399,60.10154
42077005505,10900,"Allentown-Bethlehem-Easton, PA-NJ ",53.799999,39.851852
34041031200,10900,"Allentown-Bethlehem-Easton, PA-NJ ",160.77686,39.624763
42077009300,10900,"Allentown-Bethlehem-Easton, PA-NJ ",157.56,61.546875
42095010900,10900,"Allentown-Bethlehem-Easton, PA-NJ ",420.51999,45.808277
42077006800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",610.15997,63.691021
34041031601,10900,"Allentown-Bethlehem-Easton, PA-NJ ",547.22571,83.514946
42077005902,10900,"Allentown-Bethlehem-Easton, PA-NJ ",56.153309,15.965755
34041031700,10900,"Allentown-Bethlehem-Easton, PA-NJ ",330.89273,65.037331
34041030900,10900,"Allentown-Bethlehem-Easton, PA-NJ ",432.67999,59.271233
34041032400,10900,"Allentown-Bethlehem-Easton, PA-NJ ",198.5219,62.425823
42025020500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",108.49306,37.540852
34041030800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",179,50.564972
42077006600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",130.30544,19.965567
42095017603,10900,"Allentown-Bethlehem-Easton, PA-NJ ",136.77408,53.260696
42077006903,10900,"Allentown-Bethlehem-Easton, PA-NJ ",23.634851,14.237863
42077005506,10900,"Allentown-Bethlehem-Easton, PA-NJ ",352.39999,80.825684
42077009400,10900,"Allentown-Bethlehem-Easton, PA-NJ ",692.64001,67.181381
42095017501,10900,"Allentown-Bethlehem-Easton, PA-NJ ",561.91199,91.480446
42077000600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",500.50934,57.714943
42077005705,10900,"Allentown-Bethlehem-Easton, PA-NJ ",231.12157,30.410618
42077006303,10900,"Allentown-Bethlehem-Easton, PA-NJ ",381.39999,43.144794
42095010800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",865.91998,74.010254
42095017607,10900,"Allentown-Bethlehem-Easton, PA-NJ ",88.760826,16.415247
42095016800,10900,"Allentown-Bethlehem-Easton, PA-NJ ",965.88,58.080578
42077002302,10900,"Allentown-Bethlehem-Easton, PA-NJ ",91.42379,31.854979
42077001600,10900,"Allentown-Bethlehem-Easton, PA-NJ ",295.28,40.61623
42095016202,10900,"Allentown-Bethlehem-Easton, PA-NJ ",265.26553,44.116268
42025020106,10900,"Allentown-Bethlehem-Easton, PA-NJ ",43,95.555557
34041031102,10900,"Allentown-Bethlehem-Easton, PA-NJ ",68.026138,53.430626
42077000101,10900,"Allentown-Bethlehem-Easton, PA-NJ ",654.76672,60.948841
42077000900,10900,"Allentown-Bethlehem-Easton, PA-NJ ",199.56,50.908161
34041031500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",729.86884,65.514816
42095014100,10900,"Allentown-Bethlehem-Easton, PA-NJ ",191.28,30.703049
42077006500,10900,"Allentown-Bethlehem-Easton, PA-NJ ",674.59998,67.258224
42077007000,10900,"Allentown-Bethlehem-Easton, PA-NJ ",29.969984,31.547352
34041031402,10900,"Allentown-Bethlehem-Easton, PA-NJ ",556.17999,64.641045
